unixtime, timestamp, slave_ID, co2, duty1, co2ave1, co2ave5, dutyave5, co2sd5, temp, pressure, humidity, gas, approx_altitude
1568654848.00,2019/9/16 17:27:57,255,882.00,0.88,882.17,860.13,14.98,NA,29.71,1015.51,64.84,187.41,-18.80
1568655232.00,2019/9/16 17:32:57,255,891.00,0.88,889.75,879.08,0.88,NA,29.46,1015.57,65.00,196.74,-19.47
1568655488.00,2019/9/16 17:37:57,255,884.00,0.88,877.50,876.52,0.88,NA,29.11,1015.67,67.19,205.51,-19.97
1568655744.00,2019/9/16 17:42:57,255,877.00,0.08,868.00,858.10,0.45,NA,28.89,1015.59,70.43,157.12,-19.30
1568656128.00,2019/9/16 17:47:57,255,872.00,0.08,874.83,873.37,0.08,NA,28.68,1015.59,71.39,148.16,-19.47
1568656384.00,2019/9/16 17:52:57,255,857.00,0.08,862.75,879.95,0.08,NA,28.58,1015.61,72.06,136.86,-19.80
1568656640.00,2019/9/16 17:57:58,255,818.00,0.08,818.42,844.13,0.08,NA,28.50,1015.63,69.88,159.05,-19.63
1568657024.00,2019/9/16 18:2:58,255,903.00,0.08,900.75,857.88,0.08,NA,28.38,1015.69,71.11,156.25,-20.96
1568657280.00,2019/9/16 18:7:58,255,897.00,2.99,888.17,890.72,6.38,NA,28.11,1015.65,70.14,173.26,-19.80
1568657536.00,2019/9/16 18:12:58,255,896.00,0.08,897.58,888.98,0.37,NA,27.84,1015.63,72.95,158.75,-19.80
1568657920.00,2019/9/16 18:17:58,255,888.00,8.83,811.42,877.70,5.08,NA,27.58,1015.67,72.63,155.10,-20.30
1568658176.00,2019/9/16 18:22:58,255,927.00,0.85,935.67,941.98,1.05,NA,27.40,1015.77,74.40,158.01,-20.30
1568658432.00,2019/9/16 18:27:58,255,899.00,0.85,899.58,903.08,0.85,NA,27.27,1015.81,76.09,118.67,-21.46
1568658816.00,2019/9/16 18:32:58,255,927.00,2.77,919.58,885.32,7.11,NA,27.20,1015.85,75.71,138.32,-21.46
1568659072.00,2019/9/16 18:37:59,255,860.00,0.13,860.00,902.63,2.20,NA,27.22,1015.87,75.62,133.40,-21.79
1568659328.00,2019/9/16 18:42:59,255,909.00,0.13,895.67,886.03,0.13,NA,27.17,1015.93,77.24,119.43,-22.13
1568659712.00,2019/9/16 18:47:59,255,920.00,0.13,927.42,952.55,0.13,NA,27.19,1015.97,77.22,115.50,-22.46
1568659968.00,2019/9/16 18:52:59,255,952.00,0.13,952.67,930.68,0.13,NA,27.09,1016.03,76.62,119.01,-23.29
1568660224.00,2019/9/16 18:57:59,255,912.00,1.04,911.17,911.43,3.91,NA,26.99,1016.13,77.00,117.35,-23.79
1568660608.00,2019/9/16 19:2:59,255,547.00,57.77,602.50,825.88,12.12,NA,26.86,1016.15,77.58,109.15,-24.20
1568660864.00,2019/9/16 19:7:59,255,444.00,177.21,446.25,469.48,115.79,NA,26.82,1016.15,77.75,104.17,-24.20
1568661120.00,2019/9/16 19:12:59,255,438.00,304.49,438.08,432.78,239.23,NA,26.80,1016.13,78.28,101.29,-23.95
1568661504.00,2019/9/16 19:18:0,255,440.00,431.81,403.42,431.43,366.57,NA,26.75,1016.16,78.59,93.21,-24.12
1568661760.00,2019/9/16 19:23:0,255,440.00,413.37,439.67,439.34,346.48,NA,26.68,1016.15,79.14,89.65,-24.20
1568662016.00,2019/9/16 19:28:0,255,436.00,500.00,436.75,439.08,469.02,NA,26.63,1016.16,79.18,95.32,-24.20
1568662400.00,2019/9/16 19:33:0,255,441.00,500.00,441.00,438.98,500.00,NA,26.57,1016.20,80.30,86.34,-24.12
1568662656.00,2019/9/16 19:38:0,255,446.00,500.00,446.00,443.75,500.00,NA,26.49,1016.24,79.48,88.70,-24.54
1568663040.00,2019/9/16 19:43:0,255,446.00,500.00,445.75,445.40,500.00,NA,26.43,1016.22,79.59,88.80,-24.70
1568663296.00,2019/9/16 19:48:0,255,448.00,500.00,446.67,439.10,499.98,NA,26.35,1016.22,80.00,85.82,-24.54
1568663552.00,2019/9/16 19:53:0,255,449.00,500.00,449.00,448.13,500.00,NA,26.24,1016.22,80.97,83.86,-24.86
1568663936.00,2019/9/16 19:58:0,255,454.00,500.00,454.58,454.28,500.00,NA,26.21,1016.26,80.87,83.28,-25.20
1568664192.00,2019/9/16 20:3:1,255,462.00,500.00,461.67,456.25,500.00,NA,26.18,1016.28,81.69,76.62,-25.37
1568664448.00,2019/9/16 20:8:1,255,459.00,500.00,458.33,459.73,500.00,NA,26.14,1016.28,81.89,74.06,-25.20
1568664832.00,2019/9/16 20:13:1,255,464.00,500.00,463.50,460.88,500.00,NA,26.06,1016.32,81.68,74.92,-25.69
1568665088.00,2019/9/16 20:18:1,255,466.00,500.00,466.00,465.93,500.00,NA,25.93,1016.34,82.10,75.93,-25.69
1568665344.00,2019/9/16 20:23:1,255,466.00,500.00,466.42,466.88,500.00,NA,25.87,1016.46,83.04,72.85,-26.69
1568665728.00,2019/9/16 20:28:1,255,465.00,500.00,465.00,465.55,500.00,NA,25.79,1016.54,82.81,75.05,-27.44
1568665984.00,2019/9/16 20:33:1,255,466.00,500.00,466.00,465.58,500.00,NA,25.76,1016.67,82.93,76.76,-28.44
1568666240.00,2019/9/16 20:38:1,255,461.00,500.00,460.00,461.98,500.00,NA,25.70,1016.69,82.74,80.50,-28.44
1568666624.00,2019/9/16 20:43:1,255,464.00,500.00,463.00,462.15,500.00,NA,25.53,1016.65,82.71,81.35,-28.27
1568666880.00,2019/9/16 20:48:2,255,469.00,500.00,469.33,467.55,500.00,NA,25.50,1016.63,82.58,80.50,-27.77
1568667136.00,2019/9/16 20:53:2,255,465.00,500.00,465.17,465.28,500.00,NA,25.42,1016.63,82.97,80.57,-28.10
1568667520.00,2019/9/16 20:58:2,255,464.00,500.00,463.83,463.07,500.00,NA,25.33,1016.61,82.79,82.79,-28.10
1568667776.00,2019/9/16 21:3:2,255,473.00,500.00,474.42,470.60,500.00,NA,25.19,1016.59,83.06,81.82,-28.10
1568668032.00,2019/9/16 21:8:2,255,471.00,500.00,470.08,470.73,500.00,NA,25.10,1016.65,83.19,81.58,-28.27
1568668416.00,2019/9/16 21:13:2,255,472.00,500.00,471.17,469.05,500.00,NA,25.01,1016.67,83.94,82.87,-28.44
1568668672.00,2019/9/16 21:18:2,255,473.00,500.00,473.00,473.10,500.00,NA,24.99,1016.71,83.97,76.48,-28.93
1568668928.00,2019/9/16 21:23:2,255,483.00,396.85,482.83,478.42,338.44,NA,24.91,1016.77,84.03,74.99,-29.43
1568669312.00,2019/9/16 21:28:2,255,485.00,500.00,484.17,483.00,449.42,NA,24.93,1016.81,84.22,76.07,-29.93
1568669568.00,2019/9/16 21:33:3,255,488.00,500.00,487.50,485.87,500.00,NA,24.93,1016.89,84.09,73.93,-30.43
1568669824.00,2019/9/16 21:38:3,255,491.00,500.00,491.83,490.37,500.00,NA,24.87,1016.95,83.46,74.39,-30.59
1568670208.00,2019/9/16 21:43:3,255,488.00,500.00,489.33,490.07,500.00,NA,24.73,1016.99,83.96,76.90,-31.26
1568670464.00,2019/9/16 21:48:3,255,487.00,500.00,484.42,483.63,500.00,NA,24.66,1016.99,84.74,77.75,-31.09
1568670720.00,2019/9/16 21:53:3,255,493.00,500.00,492.00,489.73,500.00,NA,24.65,1017.10,84.69,74.39,-32.00
1568671104.00,2019/9/16 21:58:3,255,499.00,500.00,499.00,496.28,500.00,NA,24.62,1017.10,84.48,73.23,-32.17
1568671360.00,2019/9/16 22:3:3,255,500.00,500.00,499.25,498.02,500.00,NA,24.62,1017.14,84.61,74.65,-32.34
1568671744.00,2019/9/16 22:8:3,255,501.00,500.00,501.25,501.42,500.00,NA,24.71,1017.18,84.81,75.52,-32.84
1568672000.00,2019/9/16 22:13:3,255,502.00,500.00,501.92,500.25,500.00,NA,24.82,1017.14,84.75,74.79,-32.34
1568672256.00,2019/9/16 22:18:4,255,503.00,500.00,503.00,502.32,500.00,NA,24.90,1017.09,84.39,73.87,-32.00
1568672640.00,2019/9/16 22:23:4,255,505.00,500.00,505.00,503.95,500.00,NA,24.89,1017.16,83.96,74.79,-32.67
1568672896.00,2019/9/16 22:28:4,255,501.00,499.99,460.25,496.05,499.97,NA,24.94,1017.12,84.47,75.39,-32.51
1568673152.00,2019/9/16 22:33:4,255,500.00,500.00,499.92,499.87,500.00,NA,24.96,1017.14,84.32,76.21,-32.51
1568673536.00,2019/9/16 22:38:4,255,506.00,500.00,505.75,503.57,500.00,NA,25.00,1017.14,84.38,75.32,-32.51
1568673792.00,2019/9/16 22:43:4,255,514.00,500.00,514.00,510.98,500.00,NA,24.99,1017.12,84.06,72.91,-32.51
1568674048.00,2019/9/16 22:48:4,255,514.00,500.00,514.42,514.30,500.00,NA,24.87,1017.22,84.00,74.72,-33.00
1568674432.00,2019/9/16 22:53:4,255,507.00,500.00,506.75,508.62,500.00,NA,24.77,1017.22,84.17,76.97,-33.00
1568674688.00,2019/9/16 22:58:4,255,505.00,500.00,505.00,504.47,500.00,NA,24.63,1017.20,84.41,78.55,-32.84
1568674944.00,2019/9/16 23:3:4,255,507.00,500.00,507.50,498.62,499.97,NA,24.53,1017.16,84.86,77.89,-32.67
1568675328.00,2019/9/16 23:8:5,255,513.00,500.00,513.00,509.97,500.00,NA,24.48,1017.16,84.86,75.66,-32.84
1568675584.00,2019/9/16 23:13:5,255,518.00,500.00,517.67,516.63,500.00,NA,24.36,1017.14,85.21,74.72,-32.34
1568675840.00,2019/9/16 23:18:5,255,510.00,500.00,509.92,511.73,500.00,NA,24.28,1017.07,85.37,77.39,-32.00
1568676224.00,2019/9/16 23:23:5,255,517.00,382.51,516.83,513.32,330.94,NA,24.21,1017.12,84.91,77.18,-32.00
1568676480.00,2019/9/16 23:28:5,255,521.00,474.76,520.50,518.87,428.02,NA,24.14,1017.09,85.15,76.83,-31.92
1568676736.00,2019/9/16 23:33:5,255,523.00,500.00,522.25,520.78,496.33,NA,24.03,1017.03,85.19,76.76,-31.59
1568677120.00,2019/9/16 23:38:5,255,523.00,500.00,523.00,523.35,500.00,NA,23.97,1017.03,85.68,77.46,-31.09
1568677376.00,2019/9/16 23:43:5,255,524.00,500.00,524.00,523.35,500.00,NA,23.88,1016.99,85.34,77.11,-31.09
1568677632.00,2019/9/16 23:48:5,255,524.00,500.00,480.33,514.70,500.00,NA,23.84,1017.01,85.90,76.48,-31.43
1568678016.00,2019/9/16 23:53:6,255,529.00,500.00,528.67,525.83,499.96,NA,23.82,1017.03,85.77,75.86,-31.43
1568678272.00,2019/9/16 23:58:6,255,530.00,500.00,530.92,531.08,500.00,NA,23.74,1017.03,85.72,76.48,-31.26
1568678528.00,2019/9/17 0:3:6,255,530.00,500.00,530.00,529.55,500.00,NA,23.67,1017.03,86.31,78.25,-31.59
1568678912.00,2019/9/17 0:8:6,255,526.00,500.00,525.92,517.98,499.96,NA,23.64,1017.10,86.37,78.40,-32.17
1568679168.00,2019/9/17 0:13:6,255,526.00,500.00,526.00,526.08,500.00,NA,23.70,1017.16,86.61,78.04,-32.67
1568679424.00,2019/9/17 0:18:6,255,534.00,500.00,534.08,531.58,500.00,NA,23.74,1017.20,86.18,77.82,-32.51
1568679808.00,2019/9/17 0:23:6,255,531.00,500.00,530.83,532.12,500.00,NA,23.78,1017.18,86.24,77.89,-32.34
1568680064.00,2019/9/17 0:28:6,255,526.00,500.00,526.00,527.20,500.00,NA,23.81,1017.20,86.61,78.04,-32.67
1568680448.00,2019/9/17 0:33:6,255,526.00,500.00,526.00,526.20,500.00,NA,23.78,1017.14,86.06,78.55,-32.34
1568680704.00,2019/9/17 0:38:7,255,525.00,500.00,524.67,524.35,500.00,NA,23.75,1017.18,86.14,79.29,-32.51
1568680960.00,2019/9/17 0:43:7,255,528.00,500.00,528.67,528.30,500.00,NA,23.61,1017.32,85.23,81.74,-34.00
1568681344.00,2019/9/17 0:48:7,255,533.00,500.00,533.00,531.82,500.00,NA,23.53,1017.34,86.02,81.66,-34.00
1568681600.00,2019/9/17 0:53:7,255,530.00,500.00,529.42,530.57,500.00,NA,23.47,1017.30,86.51,81.27,-33.83
1568681856.00,2019/9/17 0:58:7,255,528.00,500.00,483.75,519.12,500.00,NA,23.42,1017.32,86.27,81.74,-33.83
1568682240.00,2019/9/17 1:3:7,255,530.00,500.00,529.33,528.28,499.96,NA,23.36,1017.34,86.38,82.62,-34.00
1568682496.00,2019/9/17 1:8:7,255,531.00,500.00,530.17,529.33,500.00,NA,23.28,1017.36,86.25,83.94,-34.33
1568682752.00,2019/9/17 1:13:7,255,533.00,500.00,532.92,524.13,499.95,NA,23.27,1017.32,86.66,83.03,-34.00
1568683136.00,2019/9/17 1:18:7,255,533.00,500.00,533.00,532.20,500.00,NA,23.31,1017.32,86.69,82.14,-33.66
1568683392.00,2019/9/17 1:23:7,255,533.00,374.84,532.83,532.58,326.64,NA,23.32,1017.32,86.36,82.06,-33.50
1568683648.00,2019/9/17 1:28:8,255,542.00,460.61,539.25,534.60,417.39,NA,23.29,1017.28,86.63,82.30,-33.33
1568684032.00,2019/9/17 1:33:8,255,537.00,500.00,537.00,539.50,490.31,NA,23.32,1017.30,86.82,82.22,-33.50
1568684288.00,2019/9/17 1:38:8,255,536.00,500.00,534.50,536.03,500.00,NA,23.42,1017.30,86.79,82.14,-33.83
1568684544.00,2019/9/17 1:43:8,255,536.00,500.00,535.83,535.65,500.00,NA,23.44,1017.34,86.43,82.62,-34.16
1568684928.00,2019/9/17 1:48:8,255,537.00,500.00,537.00,536.93,500.00,NA,23.49,1017.26,86.31,82.79,-33.50
1568685184.00,2019/9/17 1:53:8,255,538.00,500.00,537.33,536.35,500.00,NA,23.55,1017.26,86.37,82.54,-33.33
1568685440.00,2019/9/17 1:58:8,255,547.00,500.00,546.17,541.22,500.00,NA,23.59,1017.24,86.13,82.46,-33.00
1568685824.00,2019/9/17 2:3:8,255,537.00,500.00,537.00,540.22,500.00,NA,23.65,1017.30,86.41,82.62,-34.00
1568686080.00,2019/9/17 2:8:8,255,540.00,500.00,540.00,538.97,500.00,NA,23.73,1017.38,86.41,81.82,-34.33
1568686336.00,2019/9/17 2:13:8,255,536.00,500.00,536.00,537.42,500.00,NA,23.80,1017.36,86.37,82.14,-34.50
1568686720.00,2019/9/17 2:18:9,255,539.00,500.00,539.92,538.92,500.00,NA,23.85,1017.36,85.92,81.66,-34.16
1568686976.00,2019/9/17 2:23:9,255,534.00,500.00,535.25,537.47,500.00,NA,23.86,1017.30,85.81,83.19,-33.83
1568687232.00,2019/9/17 2:28:9,255,533.00,500.00,532.08,532.35,500.00,NA,23.89,1017.30,85.89,82.87,-34.00
1568687616.00,2019/9/17 2:33:9,255,545.00,500.00,543.00,529.65,499.95,NA,23.87,1017.34,85.45,82.95,-34.16
1568687872.00,2019/9/17 2:38:9,255,542.00,500.00,542.33,542.67,500.00,NA,23.86,1017.30,85.61,83.36,-33.66
1568688128.00,2019/9/17 2:43:9,255,540.00,500.00,539.42,539.90,500.00,NA,23.90,1017.32,86.06,82.38,-34.00
1568688512.00,2019/9/17 2:48:9,255,541.00,500.00,540.58,530.30,499.95,NA,23.91,1017.32,85.88,82.46,-34.00
1568688768.00,2019/9/17 2:53:9,255,537.00,500.00,539.83,540.85,500.00,NA,23.91,1017.34,85.65,84.11,-34.16
1568689152.00,2019/9/17 2:58:10,255,541.00,500.00,541.83,539.55,500.00,NA,23.89,1017.32,85.99,83.69,-34.16
1568689408.00,2019/9/17 3:3:10,255,548.00,500.00,547.42,543.97,500.00,NA,24.00,1017.28,86.61,81.98,-33.33
1568689664.00,2019/9/17 3:8:10,255,537.00,500.00,535.67,535.57,499.95,NA,24.01,1017.22,86.29,85.21,-33.00
1568690048.00,2019/9/17 3:13:10,255,539.00,500.00,539.67,544.40,500.00,NA,24.08,1017.26,87.09,84.70,-33.50
1568690304.00,2019/9/17 3:18:10,255,517.00,500.00,517.25,526.90,500.00,NA,24.21,1017.34,86.38,85.82,-34.00
1568690560.00,2019/9/17 3:23:10,255,506.00,387.89,464.58,501.59,332.09,NA,24.27,1017.28,85.93,87.42,-33.83
1568690944.00,2019/9/17 3:28:10,255,508.00,483.99,509.58,509.45,435.30,NA,24.33,1017.32,85.98,87.96,-33.83
1568691200.00,2019/9/17 3:33:10,255,494.00,500.00,494.83,498.45,498.56,NA,24.37,1017.32,85.88,91.39,-33.66
1568691456.00,2019/9/17 3:38:10,255,507.00,500.00,506.67,500.12,500.00,NA,24.39,1017.32,85.76,88.33,-33.66
1568691840.00,2019/9/17 3:43:10,255,493.00,500.00,497.58,498.80,499.96,NA,24.36,1017.24,85.97,91.29,-33.33
1568692096.00,2019/9/17 3:48:11,255,480.00,500.00,479.75,475.97,500.00,NA,24.38,1017.24,85.14,97.26,-33.17
1568692352.00,2019/9/17 3:53:11,255,479.00,500.00,479.08,484.40,500.00,NA,24.35,1017.30,85.18,93.85,-33.50
1568692736.00,2019/9/17 3:58:11,255,470.00,500.00,470.75,474.73,500.00,NA,24.35,1017.24,85.25,96.65,-33.17
1568692992.00,2019/9/17 4:3:11,255,477.00,500.00,477.75,474.67,500.00,NA,24.34,1017.16,85.30,97.37,-32.67
1568693248.00,2019/9/17 4:8:11,255,467.00,500.00,466.50,463.32,499.98,NA,24.32,1017.18,85.21,103.46,-32.84
1568693632.00,2019/9/17 4:13:11,255,484.00,500.00,477.25,465.63,500.00,NA,24.36,1017.22,85.18,99.15,-33.00
1568693888.00,2019/9/17 4:18:11,255,485.00,500.00,491.83,499.65,500.00,NA,24.38,1017.22,85.04,96.70,-32.84
1568694144.00,2019/9/17 4:23:11,255,482.00,500.00,483.92,473.90,500.00,NA,24.39,1017.30,85.30,100.27,-33.33
1568694528.00,2019/9/17 4:28:11,255,509.00,500.00,507.25,490.93,500.00,NA,24.48,1017.28,85.58,91.39,-33.66
1568694784.00,2019/9/17 4:33:12,255,442.00,500.00,442.42,467.08,500.00,NA,24.50,1017.40,84.55,118.50,-34.83
1568695040.00,2019/9/17 4:38:12,255,506.00,500.00,504.92,478.93,500.00,NA,24.58,1017.55,84.98,104.62,-35.41
1568695424.00,2019/9/17 4:43:12,255,538.00,500.00,528.50,511.05,500.00,NA,24.68,1017.57,84.43,93.85,-36.07
1568695680.00,2019/9/17 4:48:12,255,445.00,500.00,454.92,509.25,499.94,NA,24.68,1017.53,83.67,113.18,-35.74
1568695936.00,2019/9/17 4:53:12,255,442.00,500.00,442.92,441.62,500.00,NA,24.62,1017.59,84.66,129.01,-36.07
1568696320.00,2019/9/17 4:58:12,255,453.00,500.00,456.83,449.12,500.00,NA,24.61,1017.73,84.58,120.19,-37.23
1568696576.00,2019/9/17 5:3:12,255,446.00,500.00,445.92,444.02,500.00,NA,24.62,1017.81,85.07,116.22,-37.90
1568696832.00,2019/9/17 5:8:12,255,461.00,500.00,461.00,452.32,500.00,NA,24.64,1018.00,84.92,108.17,-39.48
1568697216.00,2019/9/17 5:13:12,255,448.00,500.00,448.42,449.68,499.98,NA,24.65,1018.06,84.85,107.01,-39.97
1568697472.00,2019/9/17 5:18:12,255,440.00,500.00,442.67,445.60,500.00,NA,24.60,1018.12,84.54,120.11,-40.47
1568697856.00,2019/9/17 5:23:13,255,447.00,412.00,444.58,442.10,345.99,NA,24.54,1018.18,85.13,113.41,-41.30
1568698112.00,2019/9/17 5:28:13,255,449.00,500.00,448.67,446.65,467.34,NA,24.59,1018.38,85.36,104.43,-42.54
1568698368.00,2019/9/17 5:33:13,255,446.00,500.00,445.92,439.63,499.98,NA,24.61,1018.40,85.13,103.97,-42.63
1568698752.00,2019/9/17 5:38:13,255,450.00,500.00,449.67,447.15,500.00,NA,24.63,1018.40,85.51,99.50,-42.79
1568699008.00,2019/9/17 5:43:13,255,446.00,500.00,446.00,447.03,500.00,NA,24.63,1018.40,84.90,101.41,-42.79
1568699264.00,2019/9/17 5:48:13,255,449.00,500.00,410.67,437.83,500.00,NA,24.62,1018.37,85.22,97.54,-42.54
1568699648.00,2019/9/17 5:53:13,255,445.00,500.00,445.00,447.30,499.98,NA,24.61,1018.38,85.35,101.05,-42.63
1568699904.00,2019/9/17 5:58:13,255,443.00,500.00,443.00,443.15,500.00,NA,24.59,1018.44,85.36,102.90,-42.96
1568700160.00,2019/9/17 6:3:13,255,445.00,500.00,445.00,444.77,500.00,NA,24.61,1018.56,85.68,98.45,-43.95
1568700544.00,2019/9/17 6:8:14,255,450.00,500.00,450.50,449.38,500.00,NA,24.60,1018.62,86.17,93.80,-44.45
1568700800.00,2019/9/17 6:13:14,255,446.00,500.00,445.17,447.12,500.00,NA,24.47,1018.70,86.97,100.03,-45.44
1568701056.00,2019/9/17 6:18:14,255,447.00,500.00,447.00,445.58,500.00,NA,24.47,1018.80,86.87,98.86,-46.11
1568701440.00,2019/9/17 6:23:14,255,446.00,500.00,445.58,446.47,500.00,NA,24.34,1018.81,87.16,102.71,-46.52
1568701696.00,2019/9/17 6:28:14,255,446.00,500.00,445.83,438.25,499.98,NA,24.23,1018.91,87.19,107.21,-46.68
1568701952.00,2019/9/17 6:33:14,255,447.00,500.00,447.00,446.98,500.00,NA,24.18,1018.97,87.88,103.72,-47.52
1568702336.00,2019/9/17 6:38:14,255,445.00,500.00,445.00,445.92,500.00,NA,24.08,1019.01,87.42,108.45,-47.85
1568702592.00,2019/9/17 6:43:14,255,449.00,500.00,449.08,439.13,499.98,NA,24.21,1019.09,88.08,99.62,-48.51
1568702848.00,2019/9/17 6:48:14,255,447.00,500.00,447.00,449.03,500.00,NA,24.34,1019.09,87.64,99.03,-48.84
1568703232.00,2019/9/17 6:53:14,255,447.00,500.00,447.00,447.00,500.00,NA,24.36,1019.19,86.76,105.87,-49.34
1568703488.00,2019/9/17 6:58:15,255,446.00,500.00,446.00,445.98,500.00,NA,24.40,1019.23,87.57,108.80,-49.51
1568703744.00,2019/9/17 7:3:15,255,834.00,397.24,838.08,687.32,465.01,NA,24.53,1019.25,86.68,114.10,-50.00
1568704128.00,2019/9/17 7:8:15,255,846.00,225.56,860.50,855.03,310.88,NA,24.68,1019.28,86.52,116.06,-50.09
1568704384.00,2019/9/17 7:13:15,255,832.00,69.67,842.75,850.02,147.90,NA,24.73,1019.34,86.12,124.81,-50.75
1568704640.00,2019/9/17 7:18:15,255,831.00,14.81,806.00,802.35,47.22,NA,24.68,1019.40,86.03,137.31,-51.41
1568705024.00,2019/9/17 7:23:15,255,821.00,121.35,829.50,824.86,180.45,NA,24.85,1019.44,85.64,130.81,-51.41
1568705280.00,2019/9/17 7:28:15,255,834.00,49.51,817.58,795.95,97.68,NA,24.84,1019.62,85.73,136.31,-52.57
1568705536.00,2019/9/17 7:33:15,255,859.00,0.05,851.42,841.43,7.53,NA,24.98,1019.66,85.11,140.74,-53.40
1568705920.00,2019/9/17 7:38:15,255,854.00,0.01,846.42,811.38,8.42,NA,24.94,1019.79,84.88,146.74,-54.15
1568706176.00,2019/9/17 7:43:16,255,854.00,0.12,861.17,844.03,0.08,NA,25.03,1019.91,84.35,143.99,-55.30
1568706560.00,2019/9/17 7:48:16,255,780.00,0.04,795.92,814.80,0.11,NA,25.04,1019.97,83.16,153.27,-55.64
1568706816.00,2019/9/17 7:53:16,255,701.00,13.69,710.17,770.92,2.47,NA,25.24,1020.03,83.51,142.89,-56.13
1568707072.00,2019/9/17 7:58:16,255,704.00,52.40,640.50,665.28,30.38,NA,25.28,1020.09,82.48,166.42,-56.63
1568707456.00,2019/9/17 8:3:16,255,745.00,55.55,747.75,723.63,52.67,NA,25.39,1020.15,82.22,155.96,-57.46
1568707712.00,2019/9/17 8:8:16,255,660.00,86.69,653.33,685.00,68.83,NA,25.18,1020.30,81.09,184.83,-58.37
1568707968.00,2019/9/17 8:13:16,255,688.00,108.21,681.42,692.22,96.28,NA,25.27,1020.38,81.41,178.57,-59.03
1568708352.00,2019/9/17 8:18:16,255,683.00,124.41,699.83,708.23,115.06,NA,25.54,1020.36,81.11,162.10,-59.19
1568708608.00,2019/9/17 8:23:16,255,636.00,162.48,648.00,661.53,142.54,NA,25.83,1020.38,78.20,197.33,-59.36
1568708864.00,2019/9/17 8:28:17,255,680.00,199.44,672.75,653.42,182.41,NA,26.20,1020.38,77.46,203.37,-59.36
1568709248.00,2019/9/17 8:33:17,255,620.00,238.98,642.67,656.70,216.92,NA,26.37,1020.52,74.75,235.07,-60.02
1568709504.00,2019/9/17 8:38:17,255,652.00,285.68,640.17,631.30,262.52,NA,26.95,1020.62,74.41,256.71,-61.02
1568709760.00,2019/9/17 8:43:17,255,627.00,329.37,630.08,643.27,306.05,NA,27.81,1020.60,69.07,304.27,-60.85
1568710144.00,2019/9/17 8:48:17,255,658.00,382.24,631.42,616.13,356.31,NA,27.90,1020.60,68.83,337.71,-61.35
1568710400.00,2019/9/17 8:53:17,255,629.00,429.90,618.67,633.45,403.54,NA,28.68,1020.66,65.90,352.79,-61.51
1568710656.00,2019/9/17 8:58:17,255,638.00,471.80,644.58,642.68,450.53,NA,29.81,1020.69,62.78,362.82,-61.68
1568711040.00,2019/9/17 9:3:17,255,627.00,500.00,615.50,612.88,491.96,NA,28.87,1020.71,63.10,435.61,-61.68
1568711296.00,2019/9/17 9:8:18,255,637.00,500.00,671.42,635.85,499.84,NA,28.46,1020.73,64.10,372.60,-62.09
1568711552.00,2019/9/17 9:13:18,255,672.00,500.00,666.50,643.05,500.00,NA,28.04,1020.81,65.47,380.12,-62.59
1568711936.00,2019/9/17 9:18:18,255,657.00,500.00,655.00,648.72,500.00,NA,27.92,1020.83,65.61,368.06,-63.66
1568712192.00,2019/9/17 9:23:18,255,607.00,325.27,638.58,656.71,300.24,NA,28.80,1020.94,61.99,366.03,-64.00
1568712448.00,2019/9/17 9:28:18,255,639.00,379.05,649.08,612.60,355.69,NA,29.85,1020.83,60.11,400.91,-63.66
1568712832.00,2019/9/17 9:33:18,255,633.00,428.37,629.58,628.82,403.90,NA,30.50,1020.94,58.30,451.36,-63.83
1568713088.00,2019/9/17 9:38:18,255,637.00,476.90,631.00,628.72,452.15,NA,31.32,1020.96,54.82,495.10,-64.00
1568713344.00,2019/9/17 9:43:19,255,613.00,500.00,611.50,617.47,493.28,NA,31.51,1021.06,52.78,568.57,-64.99
1568713728.00,2019/9/17 9:48:19,255,657.00,500.00,650.17,619.90,500.00,NA,30.78,1021.08,54.49,562.41,-65.15
1568713984.00,2019/9/17 9:53:19,255,630.00,500.00,631.33,645.07,500.00,NA,30.03,1021.13,55.71,543.81,-65.24
1568714240.00,2019/9/17 9:58:19,255,567.00,500.00,569.08,615.67,500.00,NA,29.51,1021.13,56.58,576.35,-65.40
1568714624.00,2019/9/17 10:3:19,255,659.00,500.00,649.00,617.90,500.00,NA,29.43,1021.15,57.28,550.92,-65.57
1568714880.00,2019/9/17 10:8:19,255,686.00,500.00,693.42,683.08,500.00,NA,29.10,1021.23,57.70,499.13,-66.23
1568715136.00,2019/9/17 10:13:19,255,656.00,500.00,681.25,672.02,500.00,NA,28.10,1021.29,58.99,515.93,-66.72
1568715520.00,2019/9/17 10:18:19,255,687.00,500.00,677.50,646.00,500.00,NA,28.02,1021.33,61.40,490.06,-67.06
1568715776.00,2019/9/17 10:23:20,255,619.00,500.00,624.33,632.33,500.00,NA,28.35,1021.27,59.18,530.97,-66.89
1568716160.00,2019/9/17 10:28:20,255,631.00,500.00,656.00,649.78,500.00,NA,28.69,1021.31,58.23,525.18,-66.89
1568716416.00,2019/9/17 10:33:20,255,625.00,500.00,591.08,631.10,500.00,NA,28.26,1021.33,58.84,535.18,-66.89
1568716672.00,2019/9/17 10:38:20,255,646.00,500.00,670.92,637.53,499.88,NA,28.06,1021.33,60.57,512.79,-67.22
